"taxon","prevalence"
"Listeria.seeligeri",0.018716577540107
"Listeria.weihenstephanensis",0.0160427807486631
"Listeria.welshimeri",0.0133689839572193
"Litoreibacter.sp..LN3S51",0.0454545454545455
"Litoricola.lipolytica",0.018716577540107
"Litorilituus.sediminis",0.0267379679144385
"Longibaculum.sp..KGMB06250",0.0668449197860963
"Lonomia.obliqua.nucleopolyhedrovirus",0.0053475935828877
"Lonsdalea.britannica",0.10427807486631
"Lupine.bocavirus",0
"Lupinus.angustifolius",1
"Luteibacter.pinisoli",0.647058823529412
"Luteibacter.rhizovicinus",0.0267379679144385
"Luteimicrobium.xylanilyticum",0.0909090909090909
"Luteimonas.sp..100111",0.0347593582887701
"Luteimonas.sp..83.4",0.114973262032086
"Luteimonas.sp..Gr.4",0.0508021390374332
"Luteimonas.sp..JM171",0.053475935828877
"Luteimonas.sp..S.1072",0.0561497326203209
"Luteimonas.sp..YGD11.2",0.0374331550802139
"Luteipulveratus.mongoliensis",0.0401069518716578
"Lymantria.dispar.multiple.nucleopolyhedrovirus",0
"Lysinimonas.sp..KACC.19322",0.0454545454545455
"Lysobacter.antibioticus",0.0641711229946524
"Lysobacter.capsici",0.0588235294117647
"Lysobacter.enzymogenes",0.224598930481283
"Lysobacter.gummosus",0.0347593582887701
"Lysobacter.lycopersici",0.0240641711229947
"Lysobacter.maris",0.141711229946524
"Lysobacter.soli",0.192513368983957
"Lysobacter.sp..SJ.36",0.0401069518716578
"Lysobacter.sp..TY2.98",0.053475935828877
"Macrococcus.canis",0.0401069518716578
"Macrococcus.caseolyticus",0.0561497326203209
"Macrococcus.sp..IME1552",0.0454545454545455
"Macropodid.alphaherpesvirus.1",0.112299465240642
"Mageeibacillus.indolicus",0.072192513368984
"Magnetospira.sp..QH.2",0.0454545454545455
"Magnetospirillum.gryphiswaldense",0.0508021390374332
"Magnetospirillum.sp..ME.1",0.0320855614973262
"Magnetospirillum.sp..XM.1",0.0614973262032086
"Mahella.australiensis",0.0320855614973262
"Maize.bushy.stunt.phytoplasma",0.0053475935828877
"Malassezia.restricta",0.994652406417112
"Malus.domestica",1
"Manihot.esculenta",1
"Mannheimia.haemolytica",0.446524064171123
"Mannheimia.sp..USDA.ARS.USMARC.1261",0.192513368983957
"Mannheimia.varigena",0.0855614973262032
"Maribacter.cobaltidurans",0.0294117647058824
"Maribacter.sp..1_2014MBL_MicDiv",0.0133689839572193
"Maribacter.sp..HTCC2170",0.0294117647058824
"Maribacter.sp..MAR_2009_60",0.0133689839572193
"Maribacter.sp..MJ134",0.0320855614973262
"Maribacter.sp..T28",0.0294117647058824
"Maribius.sp..THAF1",0.0133689839572193
"Maricaulis.maris",0.711229946524064
"Marichromatium.purpuratum",0.171122994652406
"Mariniblastus.fucicola",0.286096256684492
"Mariniflexile.sp..TRM1.10",0.0508021390374332
"Marinilactibacillus.sp..15R",0.0213903743315508
"Marinithermus.hydrothermalis",0.0240641711229947
"Marinitoga.piezophila",0.00267379679144385
"Marinitoga.sp..1137",0.00267379679144385
"Marinobacter.fonticola",0.018716577540107
"Marinobacter.hydrocarbonoclasticus",0.0347593582887701
"Marinobacter.psychrophilus",0.0481283422459893
"Marinobacter.salarius",0.0508021390374332
"Marinobacter.salinus",0.149732620320856
"Marinobacter.similis",0.0240641711229947
"Marinobacter.sp..Arc7.DN.1",0.0695187165775401
"Marinobacter.sp..BSs20148",0.0053475935828877
"Marinobacter.sp..CP1",0.0053475935828877
"Marinobacter.sp..es.042",0.0106951871657754
"Marinobacter.sp..JH2",0.0053475935828877
"Marinobacter.sp..LQ44",0.0320855614973262
"Marinobacter.sp..LV10R510.11A",0.0160427807486631
"Marinobacter.sp..NP.4.2019.",0.0240641711229947
"Marinobacterium.aestuarii",0.0240641711229947
"Marinomonas.mediterranea",0.0454545454545455
"Marinomonas.posidonica",0.0133689839572193
"Marinomonas.primoryensis",0.0347593582887701
"Marinomonas.sp..FW.1",0.00802139037433155
"Marinomonas.sp..MWYL1",0.0213903743315508
"Marinovum.algicola",0.018716577540107
"Mariprofundus.aestuarium",0.00802139037433155
"Mariprofundus.ferrinatatus",0.0106951871657754
"Maritalea.myrionectae",0.0508021390374332
"Marivirga.tractuosa",0.0427807486631016
"Marivivens.sp..JLT3646",0.0133689839572193
"Marmoricola.scoriae",0.0882352941176471
"Martelella.endophytica",0.0294117647058824
"Martelella.mediterranea",0.0294117647058824
"Martelella.sp..AD.3",0.0454545454545455
"Mason.Pfizer.monkey.virus",0.0160427807486631
"Medicago.truncatula",1
"Megamonas.hypermegale",0.109625668449198
"Megasphaera.elsdenii",0.0989304812834225
"Megasphaera.hexanoica",0.0294117647058824
"Megasphaera.stantonii",0.053475935828877
"Megavirus.chiliensis",0.0106951871657754
"Meiothermus.ruber",0.532085561497326
"Meiothermus.silvanus",0.419786096256685
"Melaminivora.sp..SC2.9",0.24331550802139
"Melanoplus.sanguinipes.entomopoxvirus",0.00802139037433155
"Meleagrid.alphaherpesvirus.1",0.00267379679144385
"Melegrivirus.A",0.0106951871657754
"Melioribacter.roseus",0.018716577540107
"Melissococcus.plutonius",0.0481283422459893
"Melittangium.boletus",0.109625668449198
"Melon.severe.mosaic.tospovirus",0.0133689839572193
"Mesoplasma.chauliocola",0.00802139037433155
"Mesoplasma.coleopterae",0.0106951871657754
"Mesoplasma.entomophilum",0.00802139037433155
"Mesoplasma.florum",0.0454545454545455
"Mesoplasma.lactucae",0.160427807486631
"Mesoplasma.syrphidae",0.072192513368984
"Mesoplasma.tabanidae",0.00802139037433155
"Mesotoga.prima",0.0106951871657754
"Metakosakonia.sp..MRY16.398",0.0106951871657754
"Metallosphaera.cuprina",0.00267379679144385
"Metallosphaera.hakonensis",0.149732620320856
"Metallosphaera.sedula",0.0106951871657754
"Methanobacterium.congolense",0.0213903743315508
"Methanobacterium.formicicum",0.0106951871657754
"Methanobacterium.lacus",0.120320855614973
"Methanobacterium.paludis",0.0240641711229947
"Methanobacterium.sp..MB1",0.0267379679144385
"Methanobacterium.subterraneum",0.0133689839572193
"Methanobrevibacter.millerae",0.0213903743315508
"Methanobrevibacter.olleyae",0.0320855614973262
"Methanobrevibacter.ruminantium",0.0213903743315508
"Methanobrevibacter.smithii",0.0320855614973262
"Methanobrevibacter.sp..AbM4",0.0240641711229947
"Methanobrevibacter.sp..YE315",0.0427807486631016
"Methanocella.arvoryzae",0.00267379679144385
"Methanocella.conradii",0.29144385026738
"Methanocella.paludicola",0.0294117647058824
"Methanoculleus.bourgensis",0.0106951871657754
"Methanoculleus.marisnigri",0.0133689839572193
"Methanoculleus.sp..MAB1",0.0053475935828877
"Methanofervidicoccus.sp..A16",0.0882352941176471
"Methanofollis.liminatans",0.0588235294117647
"methanogenic.archaeon.ISO4.H5",0.00802139037433155
"Methanohalobium.evestigatum",0.0160427807486631
"Methanohalophilus.halophilus",0.00802139037433155
"Methanohalophilus.mahii",0.0106951871657754
"Methanolacinia.petrolearia",0.0053475935828877
"Methanolinea.tarda",0.0106951871657754
"Methanoplanus.limicola",0.0213903743315508
"Methanopyrus.kandleri",0.018716577540107
"Methanoregula.formicica",0.00802139037433155
"Methanosaeta.harundinacea",0.018716577540107
"Methanosphaera.sp..BMS",0.0213903743315508
"Methanosphaera.stadtmanae",0.0294117647058824
"Methanosphaerula.palustris",0.0053475935828877
"Methanospirillum.hungatei",0.0160427807486631
"Methanothermobacter.marburgensis",0.0053475935828877
"Methanothermobacter.sp..CaT2",0
"Methanothermobacter.thermautotrophicus",0.0053475935828877
"Methanothermobacter.wolfeii",0.0160427807486631
"Methanothermus.fervidus",0.018716577540107
"Methanothrix.soehngenii",0.0454545454545455
"Methanotorris.igneus",0.0106951871657754
"Methylacidiphilum.fumariolicum",0.018716577540107
"Methylacidiphilum.infernorum",0.0294117647058824
"Methylacidiphilum.kamchatkense",0.163101604278075
"Methylibium.petroleiphilum",0.0668449197860963
"Methylibium.sp..Pch.M",0.0962566844919786
"Methylibium.sp..T29",0
"Methylobacillus.flagellatus",0.189839572192513
"Methylobacterium.aquaticum",0.17379679144385
"Methylobacterium.brachiatum",0.489304812834225
"Methylobacterium.currus",0.152406417112299
"Methylobacterium.nodulans",0.203208556149733
"Methylobacterium.oryzae",0.0695187165775401
"Methylobacterium.phyllosphaerae",0.0989304812834225
"Methylobacterium.radiotolerans",0.18716577540107
"Methylobacterium.sp..17SD2.17",0.203208556149733
"Methylobacterium.sp..17Sr1.1",0.318181818181818
"Methylobacterium.sp..17Sr1.43",0.176470588235294
"Methylobacterium.sp..4.46",0.229946524064171
"Methylobacterium.sp..AMS5",0.176470588235294
"Methylobacterium.sp..C1",0.114973262032086
"Methylobacterium.sp..DM1",0.342245989304813
"Methylobacterium.sp..WL1",0.141711229946524
"Methylobacterium.sp..XJLW",0.0614973262032086
"Methylobacterium.terrae",0.219251336898396
"Methylocaldum.marinum",0.0106951871657754
"Methyloceanibacter.caenitepidi",0.018716577540107
"Methyloceanibacter.sp..wino2",0.00802139037433155
"Methylocella.silvestris",0.0508021390374332
"Methylocella.tundrae",0.0614973262032086
"Methylococcus.capsulatus",0.0641711229946524
"Methylomicrobium.album",0.131016042780749
"Methylomicrobium.alcaliphilum",0.018716577540107
"Methylomicrobium.buryatense",0.0106951871657754
"Methylomicrobium.sp..wino1",0.018716577540107
"Methylomonas.clara",0.0213903743315508
"Methylomonas.denitrificans",0.0133689839572193
"Methylomonas.koyamae",0.018716577540107
"Methylomonas.methanica",0.0213903743315508
"Methylomonas.sp..DH.1",0.018716577540107
"Methylomonas.sp..GJ1",0.0133689839572193
"Methylomonas.sp..LW13",0.0106951871657754
"Methylomusa.anaerophila",0.0240641711229947
"Methylophaga.frappieri",0.0267379679144385
"Methylophaga.nitratireducenticrescens",0.0401069518716578
"Methylorubrum.extorquens",0.181818181818182
"Methylorubrum.populi",0.970588235294118
"Methylorubrum.zatmanii",0.0053475935828877
"Methylosinus.trichosporium",0.0427807486631016
"Methylotenera.mobilis",0.0294117647058824
"Methylotenera.versatilis",0.0454545454545455
"Methylovirgula.ligni",0.0320855614973262
"Methylovorus.glucosotrophus",0.0106951871657754
"Methylovorus.sp..MP688",0.0160427807486631
"Methylovulum.psychrotolerans",0.0374331550802139
"Micavibrio.aeruginosavorus",0.0802139037433155
"Microbacterium.aurum",0.195187165775401
"Microbacterium.chocolatum",0.0454545454545455
"Microbacterium.foliorum",0.0775401069518717
"Microbacterium.hominis",0.0641711229946524
"Microbacterium.lemovicicum",0.82620320855615
"Microbacterium.oleivorans",0.0267379679144385
"Microbacterium.oryzae",0.0828877005347594
"Microbacterium.oxydans",0.0802139037433155
"Microbacterium.paludicola",0.00802139037433155
"Microbacterium.paraoxydans",0.0240641711229947
"Microbacterium.phage.vB_MoxS.ISF9",0
"Microbacterium.pygmaeum",0.0508021390374332
"Microbacterium.sediminis",0.114973262032086
"Microbacterium.sp..1.5R",0.0106951871657754
"Microbacterium.sp..10M.3C3",0.0294117647058824
"Microbacterium.sp..1S1",0.155080213903743
"Microbacterium.sp..ABRD_28",0.0481283422459893
"Microbacterium.sp..BH.3.3.3",0.0481283422459893
"Microbacterium.sp..CBA3102",0.018716577540107
"Microbacterium.sp..CGR1",0.0133689839572193
"Microbacterium.sp..DFW100M.13",0.0561497326203209
"Microbacterium.sp..L.031",0.211229946524064
"Microbacterium.sp..LKL04",0.0267379679144385
"Microbacterium.sp..No..7",0.0588235294117647
"Microbacterium.sp..PAMC.28756",0.0320855614973262
"Microbacterium.sp..PM5",0.0909090909090909
"Microbacterium.sp..RG1",0.0267379679144385
"Microbacterium.sp..SGAir0570",0.473262032085562
"Microbacterium.sp..ST.M6",0.0320855614973262
"Microbacterium.sp..str...China.",0.0294117647058824
"Microbacterium.sp..TPU.3598",0.0213903743315508
"Microbacterium.sp..XT11",0.0454545454545455
"Microbacterium.sp..Y.01",0.0374331550802139
"Microbacterium.testaceum",0.0695187165775401
"Microbacterium.virus.Golden",0
"Microbacterium.virus.Hamlet",0
"Microbacterium.virus.Min1",0
"Microbacterium.virus.Pikmin",0
"Microbacterium.wangchenii",0.0294117647058824
"Microcella.alkaliphila",0.0374331550802139
"Microchaete.diplosiphon",0.00802139037433155
"Micrococcus.luteus",0.427807486631016
"Micrococcus.sp..28",0.00802139037433155
"Micrococcus.sp..A1",0.0240641711229947
"Micrococcus.sp..KBS0714",0.0855614973262032
"Micrococcus.sp..V7",0.00802139037433155
"Micromonas.commoda",1
"Micromonospora.aurantiaca",0.286096256684492
"Micromonospora.auratinigra",0.0989304812834225
"Micromonospora.chokoriensis",0.0267379679144385
"Micromonospora.coriariae",0.0374331550802139
"Micromonospora.coxensis",0.0320855614973262
"Micromonospora.echinaurantiaca",0.612299465240642
"Micromonospora.echinofusca",0.0347593582887701
"Micromonospora.echinospora",0.0882352941176471
"Micromonospora.inositola",0.0347593582887701
"Micromonospora.krabiensis",0.053475935828877
"Micromonospora.narathiwatensis",0.304812834224599
"Micromonospora.rifamycinica",0.0320855614973262
"Micromonospora.siamensis",0.0454545454545455
"Micromonospora.sp..HM134",0.0320855614973262
"Micromonospora.sp..L5",0.00802139037433155
"Micromonospora.sp..WMMA2032",0.0267379679144385
"Micromonospora.sp..WMMC415",0.617647058823529
"Micromonospora.terminaliae",0.0695187165775401
"Micromonospora.tulbaghiae",0.109625668449198
"Micromonospora.viridifaciens",0.163101604278075
"Micromonospora.zamorensis",0.0160427807486631
"Micropruina.glycogenica",0.0962566844919786
"Microvirga.ossetica",0.0802139037433155
"Microvirga.sp..17.mud.1.3",0.0454545454545455
"Microvirga.sp..HR1",0.334224598930481
"Minicystis.rosea",0.566844919786096
"Miniimonas.sp..S16",0.0347593582887701
"Mitsuaria.sp..7",0.131016042780749
"Mixta.calida",0.0561497326203209
"Mixta.gaviniae",0.0106951871657754
"Mobiluncus.curtisii",0.0374331550802139
"Mocis.latipes.granulovirus",0.00267379679144385
"Modestobacter.marinus",0.508021390374332
"Mogibacterium.diversum",0.0748663101604278
"Mogibacterium.pumilum",0.0267379679144385
"Mollivirus.sibericum",0.229946524064171
"Moorella.glycerini",0.165775401069519
"Moorella.thermoacetica",0.315508021390374
"Moraxella.bovis",0.018716577540107
"Moraxella.bovoculi",0.053475935828877
"Moraxella.catarrhalis",0.478609625668449
"Moraxella.cuniculi",0.0267379679144385
"Moraxella.osloensis",0.540106951871658
"Moraxella.ovis",0.0267379679144385
"Moraxellaceae.bacterium.HYN0046",0.0614973262032086
"Mordavella.sp..Marseille.P3756",0.390374331550802
"Morganella.morganii",0.986631016042781
"Morganella.phage.vB_MmoM_MP1",0
"Moumouvirus",0.0160427807486631
"Mount.Elgon.bat.ledantevirus",0
"Mucinivorans.hirudinis",0.0427807486631016
"Mule.deerpox.virus",0.00267379679144385
"Murdochiella.vaginalis",0.0240641711229947
"Muribaculaceae.bacterium.DSM.108610",0.0882352941176471
"Muribaculum.intestinale",0.0320855614973262
"Muribaculum.sp..TLL.A4",0.0614973262032086
"Muricauda.lutaonensis",0.179144385026738
"Muricauda.ruestringensis",0.106951871657754
"Murid.betaherpesvirus.2",0
"Muriicola.sp..MMS17.SY002",0.053475935828877
"Murine.leukemia.related.retroviruses",0.00267379679144385
"Murine.leukemia.virus",0.0160427807486631
"Murine.respirovirus",0
"Murine.roseolovirus",0
"Murmansk.poxvirus",0
"Musa.acuminata",1
"Mycetocola.sp..449",0.053475935828877
"Mycoavidus.cysteinexigens",0.735294117647059
"Mycobacterium.avium",0.216577540106952
"Mycobacterium.canettii",0.0347593582887701
"Mycobacterium.chimaera",0.39572192513369
"Mycobacterium.colombiense",0.0695187165775401
"Mycobacterium.dioxanotrophicus",0.101604278074866
"Mycobacterium.grossiae",0.149732620320856
"Mycobacterium.haemophilum",0.0294117647058824
"Mycobacterium.intracellulare",0.0989304812834225
"Mycobacterium.kansasii",0.216577540106952
"Mycobacterium.leprae",0.0106951871657754
"Mycobacterium.lepraemurium",0.0320855614973262
"Mycobacterium.liflandii",0
"Mycobacterium.marinum",0.0106951871657754
"Mycobacterium.marseillense",0.018716577540107
"Mycobacterium.paragordonae",0.770053475935829
"Mycobacterium.paraintracellulare",0.00802139037433155
"Mycobacterium.phage.Adzzy",0.0106951871657754
"Mycobacterium.phage.Bipper",0
"Mycobacterium.phage.Cambiare",0
"Mycobacterium.phage.DS6A",0.00267379679144385
"Mycobacterium.phage.Enkosi",0
"Mycobacterium.phage.Hades",0
"Mycobacterium.phage.Jolie1",0
"Mycobacterium.phage.Llama",0.00267379679144385
"Mycobacterium.phage.Makemake",0
"Mycobacterium.phage.MOOREtheMARYer",0
"Mycobacterium.phage.Mufasa",0
"Mycobacterium.phage.Nhonho",0
"Mycobacterium.phage.Nyxis",0.0053475935828877
"Mycobacterium.phage.Omnicron",0
"Mycobacterium.phage.Ovechkin",0
"Mycobacterium.phage.Saal",0
"Mycobacterium.phage.Sheen",0
"Mycobacterium.phage.Sneeze",0
"Mycobacterium.phage.Tonenili",0.00802139037433155
"Mycobacterium.phage.ZoeJ",0
"Mycobacterium.pseudoshottsii",0.00802139037433155
"Mycobacterium.shigaense",0.0401069518716578
"Mycobacterium.sp..DL90",0.0240641711229947
"Mycobacterium.sp..ELW1",0.0802139037433155
"Mycobacterium.sp..EPa45",0.0427807486631016
"Mycobacterium.sp..JS623",0.0320855614973262
"Mycobacterium.sp..KMS",0.513368983957219
"Mycobacterium.sp..MOTT36Y",0.00267379679144385
"Mycobacterium.sp..MS1601",0.0828877005347594
"Mycobacterium.sp..PYR15",0.0320855614973262
"Mycobacterium.sp..QIA.37",0.0267379679144385
"Mycobacterium.sp..THAF192",0.0454545454545455
"Mycobacterium.sp..WY10",0.0106951871657754
"Mycobacterium.sp..YC.RL4",0.0882352941176471
"Mycobacterium.tuberculosis",0.877005347593583
"Mycobacterium.ulcerans",0.521390374331551
"Mycobacterium.virus.Adawi",0
"Mycobacterium.virus.Anaya",0.00267379679144385
"Mycobacterium.virus.Babsiella",0
"Mycobacterium.virus.Bane1",0
"Mycobacterium.virus.Barnyard",0.0053475935828877
"Mycobacterium.virus.Bernal13",0
"Mycobacterium.virus.Bignuz",0
"Mycobacterium.virus.Bongo",0
"Mycobacterium.virus.Brujita",0
"Mycobacterium.virus.Bxz1",0.0160427807486631
"Mycobacterium.virus.Bxz2",0.00267379679144385
"Mycobacterium.virus.Che9c",0.00267379679144385
"Mycobacterium.virus.Cooper",0
"Mycobacterium.virus.Ericb",0
"Mycobacterium.virus.Ff47",0
"Mycobacterium.virus.Giles",0
"Mycobacterium.virus.Ibhubesi",0
"Mycobacterium.virus.JAMaL",0
"Mycobacterium.virus.Larva",0
"Mycobacterium.virus.Littlee",0
"Mycobacterium.virus.Mosmoris",0.00267379679144385
"Mycobacterium.virus.Nigel",0
"Mycobacterium.virus.Oline",0
"Mycobacterium.virus.Pacc40",0
"Mycobacterium.virus.Phrann",0
"Mycobacterium.virus.Predator",0
"Mycobacterium.virus.Rey",0
"Mycobacterium.virus.Shilan",0.00267379679144385
"Mycobacterium.virus.Stinger",0
"Mycobacterium.virus.Suffolk",0
"Mycobacterium.virus.TM4",0.00267379679144385
"Mycobacterium.virus.Turbido",0
"Mycobacterium.virus.Wildcat",0
"Mycobacterium.virus.Yoshi",0
"Mycobacteroides.abscessus",0.259358288770053
"Mycobacteroides.chelonae",0.0374331550802139
"Mycobacteroides.immunogenum",0.0427807486631016
"Mycobacteroides.salmoniphilum",0.986631016042781
"Mycobacteroides.saopaulense",0.0695187165775401
"Mycolicibacter.sinensis",0.0160427807486631
"Mycolicibacter.terrae",0.0641711229946524
"Mycolicibacterium.aurum",0.0775401069518717
"Mycolicibacterium.chitae",0.0374331550802139
"Mycolicibacterium.chubuense",0.0454545454545455
"Mycolicibacterium.flavescens",0.0240641711229947
"Mycolicibacterium.fortuitum",0.0508021390374332
"Mycolicibacterium.gilvum",0.0748663101604278
"Mycolicibacterium.goodii",0.0294117647058824
"Mycolicibacterium.hassiacum",0.0427807486631016
"Mycolicibacterium.neoaurum",0.0106951871657754
"Mycolicibacterium.rhodesiae",0.548128342245989
"Mycolicibacterium.rutilum",0.181818181818182
"Mycolicibacterium.smegmatis",0.0614973262032086
"Mycolicibacterium.thermoresistibile",0.0320855614973262
"Mycolicibacterium.vaccae",0.072192513368984
"Mycolicibacterium.vanbaalenii",0.0481283422459893
"Mycoplasma.agalactiae",0.0267379679144385
"Mycoplasma.alkalescens",0.00802139037433155
"Mycoplasma.anatis",0.245989304812834
"Mycoplasma.anseris",0.0133689839572193
"Mycoplasma.anserisalpingitis",0.0401069518716578
"Mycoplasma.arginini",0.0240641711229947
"Mycoplasma.arthritidis",0.131016042780749
"Mycoplasma.bovigenitalium",0.0133689839572193
"Mycoplasma.bovirhinis",0.018716577540107
"Mycoplasma.bovis",0.00267379679144385
"Mycoplasma.bovoculi",0.00267379679144385
"Mycoplasma.californicum",0.0641711229946524
"Mycoplasma.canadense",0.00267379679144385
"Mycoplasma.canis",0.0374331550802139
"Mycoplasma.capricolum",0.0374331550802139
"Mycoplasma.citelli",0.053475935828877
"Mycoplasma.cloacale",0
"Mycoplasma.columbinasale",0
"Mycoplasma.columbinum",0.0053475935828877
"Mycoplasma.columborale",0.0053475935828877
"Mycoplasma.conjunctivae",0.0427807486631016
"Mycoplasma.crocodyli",0.0267379679144385
"Mycoplasma.cynos",0.018716577540107
"Mycoplasma.dispar",0.270053475935829
"Mycoplasma.edwardii",0.00802139037433155
"Mycoplasma.flocculare",0.00802139037433155
"Mycoplasma.gallinaceum",0.0133689839572193
"Mycoplasma.gallisepticum",0.0240641711229947
"Mycoplasma.gallopavonis",0.0962566844919786
"Mycoplasma.genitalium",0.0053475935828877
"Mycoplasma.glycophilum",0
"Mycoplasma.haemocanis",0.00267379679144385
"Mycoplasma.haemofelis",0.0106951871657754
"Mycoplasma.hominis",0.0374331550802139
"Mycoplasma.hyopneumoniae",0.0347593582887701
"Mycoplasma.hyorhinis",0.0347593582887701
"Mycoplasma.hyosynoviae",0.0053475935828877
"Mycoplasma.iowae",0.0294117647058824
"Mycoplasma.maculosum",0.0133689839572193
"Mycoplasma.meleagridis",0.0454545454545455
"Mycoplasma.mobile",0.0347593582887701
"Mycoplasma.mycoides",0.0668449197860963
"Mycoplasma.nasistruthionis",0.0267379679144385
"Mycoplasma.neurolyticum",0.0160427807486631
"Mycoplasma.orale",0.0133689839572193
"Mycoplasma.ovipneumoniae",0.0213903743315508
"Mycoplasma.parvum",0.213903743315508
"Mycoplasma.penetrans",0.0106951871657754
"Mycoplasma.phocicerebrale",0.0133689839572193
"Mycoplasma.phocidae",0
"Mycoplasma.phocirhinis",0.0240641711229947
"Mycoplasma.pneumoniae",0.00267379679144385
"Mycoplasma.pullorum",0.00267379679144385
"Mycoplasma.pulmonis",0.0160427807486631
"Mycoplasma.putrefaciens",0.0133689839572193
"Mycoplasma.salivarium",0.0133689839572193
"Mycoplasma.sp...ex.Biomphalaria.glabrata.",0.0213903743315508
"Mycoplasma.struthionis",0.0133689839572193
"Mycoplasma.suis",0.0106951871657754
"Mycoplasma.synoviae",0.0106951871657754
"Mycoplasma.wenyonii",0.0053475935828877
"Mycoplasma.yeatsii",0.0240641711229947
"Myroides.odoratimimus",0.0267379679144385
"Myroides.odoratus",0.0481283422459893
"Myroides.profundi",0.235294117647059
"Myroides.sp..A21",0.00267379679144385
"Myroides.sp..ZB35",0.0133689839572193
"Mythimna.unipuncta.granulovirus.A",0.0133689839572193
"Mythimna.unipuncta.granulovirus.B",0
"Myxococcus.hansupus",0.106951871657754
"Myxococcus.macrosporus",0.101604278074866
"Myxococcus.stipitatus",0.352941176470588
"Myxococcus.xanthus",0.508021390374332
"Nairobi.sheep.disease.orthonairovirus",0
"Nakamurella.multipartita",0.0882352941176471
"Nakamurella.panacisegetis",0.0802139037433155
"Nakamurella.sp..s14.144",0.0294117647058824
"Natranaerobius.thermophilus",0.155080213903743
"Natrinema.pallidum",0.00802139037433155
"Natrinema.pellirubrum",0.0053475935828877
"Natrinema.sp..J7.2",0.0053475935828877
"Natrinema.versiforme",0.0106951871657754
"Natronobacterium.gregoryi",0.0106951871657754
"Natronococcus.occultus",0.0053475935828877
"Natronolimnobius.aegyptiacus",0.0855614973262032
"Natronolimnobius.sulfurireducens",0.0401069518716578
"Natronomonas.moolapensis",0.0401069518716578
"Natronomonas.pharaonis",0.0053475935828877
"Natronorubrum.aibiense",0.0561497326203209
"Natronorubrum.bangense",0.0160427807486631
"Naumovozyma.castellii",0.959893048128342
"Naumovozyma.dairenensis",0.922459893048128
"Nautilia.profundicola",0.0267379679144385
"Nautilia.sp..PV.1",0.0106951871657754
"Ndongobacter.massiliensis",0.018716577540107
"Neisseria.animalis",0.0320855614973262
"Neisseria.animaloris",0.0240641711229947
"Neisseria.brasiliensis",0.018716577540107
"Neisseria.canis",0.0133689839572193
"Neisseria.chenwenguii",0.018716577540107
"Neisseria.cinerea",0.053475935828877
"Neisseria.elongata",0.227272727272727
"Neisseria.flavescens",0.0427807486631016
"Neisseria.gonorrhoeae",0.0828877005347594
"Neisseria.lactamica",0.0561497326203209
"Neisseria.meningitidis",0.13903743315508
"Neisseria.mucosa",0.165775401069519
"Neisseria.polysaccharea",0.0053475935828877
"Neisseria.sp..10022",0.0053475935828877
"Neisseria.sp..KEM232",0.0267379679144385
"Neisseria.sp..oral.taxon.014",0.0401069518716578
"Neisseria.subflava",0.120320855614973
"Neisseria.weaveri",0.0347593582887701
"Neisseria.zalophi",0.0320855614973262
"Neisseria.zoodegmatis",0.0106951871657754
"Neisseriaceae.bacterium.DSM.100970",0.0614973262032086
"Neoasaia.chiangmaiensis",0.018716577540107
"Neochlamydia.sp..S13",0.0668449197860963
"Neodiprion.abietis.NPV",0.00267379679144385
"Neokomagataea.sp..Ha5",0.0267379679144385
"Neokomagataea.tanensis",0.00802139037433155
"Neomicrococcus.aestuarii",0.10427807486631
"Neorhizobium.galegae",0.36096256684492
"Neorhizobium.sp..NCHU2750",0.0401069518716578
"Neorhizobium.sp..SOG26",0.18716577540107
"Neorickettsia.helminthoeca",0.00802139037433155
"Neorickettsia.risticii",0.00267379679144385
"Neorickettsia.sennetsu",0.0133689839572193
"Neospora.caninum",1
"Neptunomonas.concharum",0.018716577540107
"Nesterenkonia.sp..NBAIMH1",0.0481283422459893
"Neurospora.crassa",0.989304812834225
"Niabella.ginsenosidivorans",0.0802139037433155
"Niabella.soli",0.0802139037433155
"Nibricoccus.aquaticus",0.0481283422459893
"Nicotiana.attenuata",1
"Nissabacter.sp..SGAir0207",0.0401069518716578
"Nitratifractor.salsuginis",0.018716577540107
"Nitratireductor.basaltis",0.136363636363636
"Nitratireductor.sp..OM.1",0.0374331550802139
"Nitratireductor.sp..SY7",0.0695187165775401
"Nitratiruptor.sp..SB155.2",0.0347593582887701
"Nitrincola.sp..KXZD1103",0.0213903743315508
"Nitrobacter.hamburgensis",0.0481283422459893
"Nitrobacter.winogradskyi",0.0213903743315508
"Nitrosococcus.halophilus",0.018716577540107
"Nitrosococcus.oceani",0.0374331550802139
"Nitrosococcus.wardiae",0.0106951871657754
"Nitrosococcus.watsonii",0.018716577540107
"Nitrosopumilus.adriaticus",0.018716577540107
"Nitrosopumilus.maritimus",0.0401069518716578
"Nitrosopumilus.piranensis",0.0106951871657754
"Nitrososphaera.viennensis",0.240641711229947
"Nitrosospira.briensis",0.141711229946524
"Nitrosospira.lacus",0.0213903743315508
"Nitrosospira.multiformis",0.0160427807486631
"Nitrospira.defluvii",0.0508021390374332
"Nitrospira.japonica",0.0320855614973262
"Nitrospira.moscoviensis",0.0668449197860963
"Nitrospirillum.amazonense",0.489304812834225
"Nocardia.asteroides",0.0454545454545455
"Nocardia.brasiliensis",0.663101604278075
"Nocardia.cyriacigeorgica",0.0909090909090909
