"estimate","statistic","p.value","method","alternative","score","microbe","datset"
0.0788789274903687,6254886717.60664,3.6113871262123e-06,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Mycoplasma haemolamae","TCGA"
-0.0519478103582148,7143267680,0.00230207857199526,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Mycoplasma haemolamae","TCGA"
0.0368519999524518,6365094801.67645,0.0314034948252371,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Nanopelagicus abundans","TCGA"
0.0581111851571137,6395910389.25171,0.000648562754179806,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Nanopelagicus abundans","TCGA"
0.0653442240689575,6346794328,0.000125155327407819,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Nanopelagicus abundans","TCGA"
0.0455228531668309,6307792286.67541,0.00784381119565166,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Nanopelagicus limnes","TCGA"
0.019394170591225,6658818868.25736,0.255389328436733,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Nanopelagicus limnes","TCGA"
0.0755110643090991,6277756244,9.24130560579218e-06,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Nanopelagicus limnes","TCGA"
-0.0258286363285132,6779328327.71611,0.131562948520997,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Nanosynbacter lyticus","TCGA"
-0.0583068987163307,7186449166.66266,0.000621729360727515,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Nanosynbacter lyticus","TCGA"
0.0453351769793823,6482666068,0.00781953156583465,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Nanosynbacter lyticus","TCGA"
-0.12095533857659,7407986101.9626,1.37393182098725e-12,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Nitrosocosmicus franklandus","TCGA"
-0.211296259377924,8225325757.91263,4.99590646200121e-36,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Nitrosocosmicus franklandus","TCGA"
0.0481996406022372,6463214884,0.00468384718207957,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Nitrosocosmicus franklandus","TCGA"
0.0382468199166951,6355876943.8776,0.0255206543456071,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Nitrosocosmicus hydrocola","TCGA"
0.0543865179470113,6421202798.85483,0.00141527197508996,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Nitrosocosmicus hydrocola","TCGA"
0.00620595731875004,6748373632,0.715923031328719,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Nitrosocosmicus hydrocola","TCGA"
-0.071592279174643,7081763597.44755,2.85815709532219e-05,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Nitrosocosmicus oleophilus","TCGA"
-0.155767496540607,7848256845.38634,3.92276474783981e-20,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Nitrosocosmicus oleophilus","TCGA"
0.0345766178733935,6555722228,0.0425464528888276,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Nitrosocosmicus oleophilus","TCGA"
-0.0172276664421033,6722487646.21061,0.314550802262962,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Nitrosoglobus terrae","TCGA"
-0.0194370794097087,6922503064.7302,0.254339121669167,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Nitrosoglobus terrae","TCGA"
0.0235622219231646,6630515652,0.167017617372611,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Nitrosoglobus terrae","TCGA"
0.0327363631229515,6392293548.48145,0.0559457413209137,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Nitrosopelagicus brevis","TCGA"
0.0152266112850478,6687118743.40626,0.371899572343283,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Nitrosopelagicus brevis","TCGA"
0.013111232701622,6701483254,0.441977013177532,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Nitrosopelagicus brevis","TCGA"
0.0712520468037676,6137757404.53714,3.11972579912161e-05,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Nitrosopumilus koreensis","TCGA"
0.0572966036838386,6401441817.19279,0.000772227200967963,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Nitrosopumilus koreensis","TCGA"
-0.0473851451225952,7112284832,0.00543310916480791,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Nitrosopumilus koreensis","TCGA"
0.0413080880168981,6335646136.49371,0.0158505139320987,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Nitrosopumilus sediminis","TCGA"
0.130949633260843,5901299794.43185,1.23911684526028e-14,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Nitrosopumilus sediminis","TCGA"
-0.00644250667233606,6834263220,0.705590841082445,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Nitrosopumilus sediminis","TCGA"
-0.0842455294342621,7165384325.98339,8.37195016569047e-07,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Nitrosopumilus sp. SW","TCGA"
-0.0233726872194618,6949227869.69841,0.170458575457836,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Nitrosopumilus sp. SW","TCGA"
0.0599460275421102,6383450864,0.000434283745537005,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Nitrosopumilus sp. SW","TCGA"
-0.0890397741421548,7197067745.42325,1.90952704678614e-07,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Nitrososphaera evergladensis","TCGA"
-0.0921681852683607,7416384750.39467,6.08938815212537e-08,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Nitrososphaera evergladensis","TCGA"
-0.0931399904014353,7422983808,4.41204290032437e-08,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Nitrososphaera evergladensis","TCGA"
-0.00187532422499015,6621029600.6819,0.91282980281113,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Nitrososphaera gargensis","TCGA"
0.109869821824396,6044442576.09056,1.03193135170219e-10,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Nitrososphaera gargensis","TCGA"
0.0424364944511251,6502349616,0.0127907315466946,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Nitrososphaera gargensis","TCGA"
-0.0168340763428029,6719886552.40683,0.325736124510769,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Nitrosotalea okcheonensis","TCGA"
0.0756406401697462,6276876357.13836,8.9194962468497e-06,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Nitrosotalea okcheonensis","TCGA"
-0.0224764103616007,6943141688,0.187451917417061,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Nitrosotalea okcheonensis","TCGA"
-0.0156953930304893,6712361408.57472,0.359532586367349,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Nitrosotenuis aquarius","TCGA"
-0.0454989651834475,7099476698.30239,0.00759905907780235,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Nitrosotenuis aquarius","TCGA"
-0.0506638432893711,7134548882,0.00295123316966632,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Nitrosotenuis aquarius","TCGA"
-0.0624416560898836,7021290457.88226,0.000263758475155366,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Nitrosotenuis cloacae","TCGA"
-0.170860446087795,7950745749.90679,5.91215792136343e-24,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Nitrosotenuis cloacae","TCGA"
0.102117425468778,6097085342,1.9282868575449e-09,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Nitrosotenuis cloacae","TCGA"
-0.0997824017613371,7268061863.88877,5.24347581676103e-09,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Nitrosotenuis sp. DW1","TCGA"
-0.080374866834279,7336302041.36614,2.35013124434611e-06,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Nitrosotenuis sp. DW1","TCGA"
-0.032453280040333,7010889774,0.0569726841728514,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Nitrosotenuis sp. DW1","TCGA"
0.00948155070547483,6545976145.15936,0.579930291430537,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Nitrospira inopinata","TCGA"
-0.054523046421003,7160754859.83397,0.00137646176912405,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Nitrospira inopinata","TCGA"
0.0133719124773106,6699713104,0.432953888981042,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Nitrospira inopinata","TCGA"
-0.0455667422240805,6909770290.13997,0.00778428051151081,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Nitrotoga sp. AM1P","TCGA"
-0.0534897481108628,7153738231.87016,0.00169630939330762,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Nitrotoga sp. AM1P","TCGA"
-0.0471637309974509,7110781316,0.00565468378801088,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Nitrotoga sp. AM1P","TCGA"
0.00687051172911319,6563231552.02787,0.688374048880851,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Paracaedibacter acanthamoebae","TCGA"
-0.108371346481937,7526412564.19977,1.84719165505447e-10,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Paracaedibacter acanthamoebae","TCGA"
-0.0318575853348201,7006844700,0.0616837165486079,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Paracaedibacter acanthamoebae","TCGA"
0.00818970295650033,6554513497.04209,0.632598914146459,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Pelagibacter giovannonii","TCGA"
0.0794244336836507,6251182449.46582,3.09040848844327e-06,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Pelagibacter giovannonii","TCGA"
-0.0480801922295358,7117004560,0.00478753039211925,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Pelagibacter giovannonii","TCGA"
0.0288250316651927,6418142115.39763,0.0923796998869073,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Pelagibacter sp. FZCC0015","TCGA"
0.125183863184201,5940452344.23825,1.71104501826168e-13,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Pelagibacter sp. FZCC0015","TCGA"
0.0292208723223726,6592090500,0.086557998645967,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Pelagibacter sp. FZCC0015","TCGA"
-0.182237272856189,7812976115.23211,7.53439337487133e-27,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Pelagibacter sp. HIMB1321","TCGA"
-0.309165376897818,8889907495.8716,4.15082298465399e-77,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Pelagibacter sp. HIMB1321","TCGA"
0.112390772206612,6027324024,3.80682160761015e-11,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Pelagibacter sp. HIMB1321","TCGA"
0.0610874284482296,6204931670.02144,0.000358020251957632,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Pelagibacter sp. IMCC9063","TCGA"
0.0830048639506039,6226869483.0291,1.08415209482964e-06,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Pelagibacter sp. IMCC9063","TCGA"
-0.0632468512757694,7219993990,0.000205277452864961,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Pelagibacter sp. IMCC9063","TCGA"
-0.0975428521539079,7253261495.13585,1.14606528221152e-08,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Pelagibacter sp. RS39","TCGA"
-0.156418075191024,7852674609.65284,2.73127540105281e-20,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Pelagibacter sp. RS39","TCGA"
0.0778589096997069,6261813164,4.81963954643555e-06,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Pelagibacter sp. RS39","TCGA"
-0.0508431390302962,6944640077.42205,0.00297966741512608,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Pelagibacter sp. RS40","TCGA"
-0.173518573429921,7968795804.23968,1.14996167582153e-24,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Pelagibacter sp. RS40","TCGA"
0.089604720247386,6182053058,1.40265980941954e-07,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Pelagibacter sp. RS40","TCGA"
-0.0167024073547549,6719016399.95744,0.329534999302768,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Pelagibacter ubique","TCGA"
-0.00873595164245089,6849836893.1134,0.608458672919617,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Pelagibacter ubique","TCGA"
-0.0179924443082911,6912693248,0.291361577678793,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Pelagibacter ubique","TCGA"
-0.0483209388872481,6927971774.08912,0.00476767965801892,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Phaeomarinobacter ectocarpi","TCGA"
-0.0230400183948161,6946968876.96148,0.176626042856655,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Phaeomarinobacter ectocarpi","TCGA"
0.0259147199798363,6614540978,0.128545823213544,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Phaeomarinobacter ectocarpi","TCGA"
-0.0056202968908915,6645778762.85321,0.742850681052245,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Phytoplasma luffae","TCGA"
-0.0289175296000406,6986880206.60893,0.0898779793494768,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Phytoplasma luffae","TCGA"
0.0559815837716516,6410371480,0.00101886475937918,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Phytoplasma luffae","TCGA"
0.100290463823819,5945853068.74024,4.38068943288119e-09,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Phytoplasma mali","TCGA"
0.101749589975114,6099583134.54026,2.20419068033163e-09,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Phytoplasma mali","TCGA"
-0.0157494183563637,6897461946,0.355703423776365,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Phytoplasma mali","TCGA"
-0.086378072522872,7179477527.57545,4.37987718439182e-07,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Phytoplasma ziziphi","TCGA"
0.047620827685433,6467145321.95582,0.00520589143768504,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Phytoplasma ziziphi","TCGA"
-0.017335799588982,6908234292,0.30933158538577,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Phytoplasma ziziphi","TCGA"
-0.0352374843553685,6841507981.99826,0.0396300186040401,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Planktophila dulcis","TCGA"
-0.0304008923711538,6996953004.17196,0.074573010217554,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Planktophila dulcis","TCGA"
0.0792870219415808,6252115546,3.21440021706369e-06,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Planktophila dulcis","TCGA"
-0.0690156110901984,7064735335.30182,5.49491257173113e-05,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Planktophila lacus","TCGA"
-0.164240325884904,7905791722.51362,3.11227428184637e-22,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Planktophila lacus","TCGA"
0.122574921295222,5958168404,5.39904623484068e-13,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Planktophila lacus","TCGA"
-0.0314355381631312,6816382302.51466,0.0664367795267011,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Planktophila limnetica","TCGA"
0.0795294122967584,6250469590.58944,2.99878610655819e-06,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Planktophila limnetica","TCGA"
-0.0184677952745878,6915921126,0.278799404597567,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Planktophila limnetica","TCGA"
-0.10520647581255,7303907596.36766,7.34844880932853e-10,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Planktophila sulfonica","TCGA"
-0.174824475967959,7977663555.37842,5.09509206601948e-25,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Planktophila sulfonica","TCGA"
0.101581115063775,6100727166,2.34305064821958e-09,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Planktophila sulfonica","TCGA"
-0.0328527403841402,6825748076.50726,0.0550784408222441,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Planktophila versatilis","TCGA"
-0.058074286775995,7184869611.7275,0.000653740813211396,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Planktophila versatilis","TCGA"
-0.00670843818497379,6836069032,0.694039809508457,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Planktophila versatilis","TCGA"
-0.0928686262360221,7222371236.22411,5.54647259236476e-08,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Profftella armatura","TCGA"
-0.0563435661773169,7173117127.05676,0.000944553244975244,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Profftella armatura","TCGA"
-0.0141539164609611,6886627666,0.406533591099163,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Profftella armatura","TCGA"
-0.138079168850372,7521151267.70562,5.5400594366251e-16,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Profftella armatura (Diaphorina cf. continua)","TCGA"
-0.222087806085895,8298605920.72794,1.02918717854952e-39,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Profftella armatura (Diaphorina cf. continua)","TCGA"
-0.0542211933583927,7158705122,0.00146361704152557,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Profftella armatura (Diaphorina cf. continua)","TCGA"
-0.0842217433294649,7165227132.26862,8.431938077965e-07,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Profftia tarda","TCGA"
-0.162208644546145,7891995559.33868,1.01675511292708e-21,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Profftia tarda","TCGA"
0.0109336229930404,6716270346,0.521423365961328,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Profftia tarda","TCGA"
-0.00889494731878726,6667419736.4262,0.60359191741278,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Protochlamydia naegleriophila","TCGA"
-0.114330538231573,7566878546.83212,1.74076499060743e-11,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Protochlamydia naegleriophila","TCGA"
-0.0277986002853085,6979282100,0.103019197320054,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Protochlamydia naegleriophila","TCGA"
-0.0263523512587062,6782789369.1963,0.123913229842241,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Purcelliella pentastirinorum","TCGA"
-0.00990012951706945,6857742260.75964,0.561547018070571,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Purcelliella pentastirinorum","TCGA"
-0.0337300956636681,7019560010,0.0478776566638958,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Purcelliella pentastirinorum","TCGA"
0.124818180896304,5783758308.19735,2.57894872186107e-13,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Reidiella endopervernicosa","TCGA"
0.0770991048094099,6266972630.71738,5.96196859116709e-06,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Reidiella endopervernicosa","TCGA"
-0.0808948560380826,7339833036,2.02053562721617e-06,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Reidiella endopervernicosa","TCGA"
-0.0330759254307287,6827223025.29995,0.0534464928477858,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Rhabdochlamydia porcellionis","TCGA"
-0.0695667767650287,7262909540.60328,4.42183262854151e-05,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Rhabdochlamydia porcellionis","TCGA"
-0.0336376637974372,7018932350,0.0484923698411383,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Rhabdochlamydia porcellionis","TCGA"
-0.110090151770057,7336182034.40695,1.14854991131756e-10,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Rhodoluna planktonica","TCGA"
-0.177383441258771,7995040248.28667,1.01474721870146e-25,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Rhodoluna planktonica","TCGA"
0.0811333027440003,6239578348,1.88469151572065e-06,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Rhodoluna planktonica","TCGA"
-0.0246755617197382,6771708077.04031,0.149690501385833,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Rickettsiella viridis","TCGA"
-0.0412462248180727,7070598399.86944,0.0155352097566593,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Rickettsiella viridis","TCGA"
0.0607196221492046,6378197758,0.000365511049313513,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Rickettsiella viridis","TCGA"
0.0115724956957359,6532157850.2686,0.49932441434443,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Riesia pediculicola","TCGA"
0.0533077877841623,6428527932.50865,0.00175925401289825,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Riesia pediculicola","TCGA"
-0.0259344857847076,6966623802,0.128254570587693,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Riesia pediculicola","TCGA"
-0.0411585065334017,6880637863.88988,0.01623467172715,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Riesia pediculischaeffi","TCGA"
-0.217236225624444,8265661189.47231,4.94715787381271e-38,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Riesia pediculischaeffi","TCGA"
0.0966776135433422,6134024468,1.3284374619109e-08,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Riesia pediculischaeffi","TCGA"
-0.0417042372819685,6884244399.90578,0.0148714640720394,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Ruthia endofausta","TCGA"
-0.0224853016386619,6943202064.35274,0.187277414001871,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Ruthia endofausta","TCGA"
-0.0616437582038693,7209108162,0.000296713586678247,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Ruthia endofausta","TCGA"
0.113553869877741,5858200042.49487,2.92914871040834e-11,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Ruthia magnifica","TCGA"
-0.00149010510349336,6800633861.47408,0.930371126311555,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Ruthia magnifica","TCGA"
0.0971429007667294,6130864928,1.13079781347369e-08,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Ruthia magnifica","TCGA"
-0.0760568912832498,7111268594.93765,8.74146325444646e-06,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Saccharimonas aalborgensis","TCGA"
-0.168353892759559,7933724961.23127,2.70268383838651e-23,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Saccharimonas aalborgensis","TCGA"
0.113055921140641,6022807320,2.91529287142477e-11,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Saccharimonas aalborgensis","TCGA"
0.0490504767072811,6284479505.81672,0.004170263385456,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Sulcia muelleri","TCGA"
0.00969492371557821,6724681752.37093,0.569687819758595,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Sulcia muelleri","TCGA"
0.00772185524041704,6738079904,0.650688087094933,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Sulcia muelleri","TCGA"
-0.11303109276344,7355617643.70905,3.609628770331e-11,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Sulfurimonas baltica","TCGA"
-0.257565541118414,8539518022.56606,2.88802351801817e-53,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Sulfurimonas baltica","TCGA"
0.114414477541681,6013582022,1.68230868666288e-11,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Sulfurimonas baltica","TCGA"
0.0595481159685237,6215104426.29799,0.000503031222370009,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Symbiobacter mobilis","TCGA"
0.0393720075686068,6523159061.0011,0.0209092120325788,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Symbiobacter mobilis","TCGA"
-0.0619873986941386,7211441658,0.00027437858292891,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Symbiobacter mobilis","TCGA"
-0.0412922865153574,6881521967.13016,0.0158907146261924,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Symbiopectobacterium sp. SyEd1","TCGA"
-0.0523514206562159,7146008401.89574,0.00212681684177046,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Symbiopectobacterium sp. SyEd1","TCGA"
0.0350997522532635,6552169876,0.0395096573387513,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Symbiopectobacterium sp. SyEd1","TCGA"
-0.00288795590903926,6627721715.1522,0.866125990429738,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Tachikawaea gelatinosa","TCGA"
-0.0520245981523799,7143789108.6896,0.00226774887363702,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Tachikawaea gelatinosa","TCGA"
-0.0572834354921001,7179499324,0.000774395110523668,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Tachikawaea gelatinosa","TCGA"
-0.139521175363316,7530680964.24144,2.73572778368981e-16,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Thioglobus autotrophicus","TCGA"
-0.147384692051041,7791333283.41069,3.62613917872664e-18,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Thioglobus autotrophicus","TCGA"
0.0349011396378155,6553518558,0.0406402211382263,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Thioglobus autotrophicus","TCGA"
0.051176479301968,6270429527.96999,0.00279595307945034,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Vesicomyosocius okutanii","TCGA"
0.059659932906733,6385393593.99305,0.000462644490679577,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Vesicomyosocius okutanii","TCGA"
-0.0756500278429533,7304217950,8.89660201674395e-06,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Vesicomyosocius okutanii","TCGA"
-0.0603648630986459,7007565688.40547,0.000420387788373584,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Vesicomyosocius sp. SY067_SCS001","TCGA"
-0.135004987374568,7707268709.64321,1.82115914736991e-15,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Vesicomyosocius sp. SY067_SCS001","TCGA"
0.10402967357729,6084100192,9.54913197513755e-10,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Vesicomyosocius sp. SY067_SCS001","TCGA"
-0.0146199879222371,6705254447.37676,0.393398828386989,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Walczuchella monophlebidarum","TCGA"
-0.0385439019483121,7052248235.13084,0.0237589229197722,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Walczuchella monophlebidarum","TCGA"
-0.0062691419199634,6833085984,0.71315801710586,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Walczuchella monophlebidarum","TCGA"
-0.0292319915439342,6801819864.41542,0.0878690848630635,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Wolbachia massiliensis","TCGA"
0.131042658325312,5900668106.31015,1.18657612264645e-14,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Wolbachia massiliensis","TCGA"
-0.101859965183673,7482196930,2.11759746881001e-09,"Spearman's rank correlation rho","two.sided","MitoScore","s__Candidatus Wolbachia massiliensis","TCGA"
0.0554532140122878,6242166143.86759,0.00119736397792424,"Spearman's rank correlation rho","two.sided","age","s__Candidatus Xiphinematobacter sp. Idaho Grape","TCGA"
0.166698381297819,5658547374.6459,7.28087488209445e-23,"Spearman's rank correlation rho","two.sided","buffa.score","s__Candidatus Xiphinematobacter sp. Idaho Grape","TCGA"
