"node","betweencent"
"s__Leisingera sp. NJS201",0.00548444878684253
"s__Leisingera sp. NJS204",0
"s__Lelliottia amnigena",3.5
"s__Lelliottia sp. WB101",0
"s__Lentibacillus amyloliquefaciens",0
"s__Lentibacillus sp. CBA3610",0
"s__Lentibacter virus vB_LenP_ICBM2",0
"s__Lentilactobacillus buchneri",0
"s__Lentilactobacillus curieae",0.00854700854700855
"s__Lentilactobacillus hilgardii",0
"s__Lentilactobacillus kefiri",0
"s__Lentilactobacillus parabuchneri",0.0194384812716938
"s__Lentilitoribacter sp. Alg239-R112",0
"s__Leptopilina boulardi filamentous virus",0
"s__Leptospira biflexa",4.5
"s__Leptospira borgpetersenii",0.00460829493087558
"s__Leptospira interrogans",3.40115460204394
"s__Leptospira kmetyi",0.0103554213676572
"s__Leptospira mayottensis",0
"s__Leptospira santarosai",0
"s__Leptospira tipperaryensis",0
"s__Leptospira weilii",0
"s__Leptospirillum ferriphilum",0
"s__Leptotrichia buccalis",32
"s__Leptotrichia hofstadii",2894
"s__Leptotrichia hongkongensis",15
"s__Leptotrichia shahii",7385
"s__Leptotrichia sp. oral taxon 218",2404
"s__Leptotrichia sp. oral taxon 221",5
"s__Leptotrichia sp. oral taxon 498",555
"s__Leptotrichia sp. oral taxon 847",9026
"s__Leptotrichia trevisanii",9755.00000000001
"s__Leucobacter coleopterorum",0
"s__Leucobacter luti",0
"s__Leucobacter sp. CX169",3.49195440619221
"s__Leuconostoc carnosum",0.0200412614205718
"s__Leuconostoc citreum",0.115974900007712
"s__Leuconostoc falkenbergense",0
"s__Leuconostoc garlicum",0
"s__Leuconostoc pseudomesenteroides",0.0122923268990685
"s__Leuconostoc sp. C2",0
"s__Leuconostoc suionicum",0
"s__Leuconostoc virus LDG",0
"s__Leuconostoc virus LN04",0
"s__Leuconostoc virus P793",0
"s__Levilactobacillus koreensis",0
"s__Levilactobacillus suantsaii",0.00548444878684253
"s__Levilactobacillus zymae",0
"s__Lichenicola cladoniae",0
"s__Lichenihabitans psoromatis",1423.3482829778
"s__Ligilactobacillus animalis",0
"s__Ligilactobacillus murinus",0.00739028850060951
"s__Ligilactobacillus saerimneri",0
"s__Limnobaculum parvum",0.0129416282642089
"s__Limnohabitans sp. 103DPR2",195
"s__Limosilactobacillus frumenti",0.00548444878684253
"s__Limosilactobacillus gastricus",0
"s__Limosilactobacillus panis",0
"s__Limosilactobacillus pontis",0
"s__Liquorilactobacillus hordei",0
"s__Liquorilactobacillus mali",0
"s__Liquorilactobacillus nagelii",0
"s__Listeria grayi",0
"s__Listeria innocua",0
"s__Listeria ivanovii",0
"s__Listeria seeligeri",0
"s__Listeria weihenstephanensis",0
"s__Listeria welshimeri",0
"s__Litoricola lipolytica",0
"s__Litorilituus sediminis",0
"s__Loigolactobacillus coryniformis",0.00833333333333333
"s__Longibaculum sp. KGMB06250",0
"s__Longicatena caecimuris",0
"s__Lonsdalea britannica",0
"s__Lonsdalea populi",0
"s__Luteibacter rhizovicinus",0
"s__Luteimicrobium xylanilyticum",0.017194210069237
"s__Luteimonas sp. JM171",3.40115460204394
"s__Luteimonas sp. MC1572",3.40593929103916
"s__Luteimonas sp. MC1750",1.05411118913444
"s__Luteimonas sp. MC1825",0.0306910626065053
"s__Luteimonas sp. YGD11-2",68.6994807495617
"s__Luteimonas yindakuii",19.5
"s__Luteithermobacter gelatinilyticus",0
"s__Luteolibacter luteus",8
"s__Luteolibacter sp. 32A",29327
"s__Lysobacter alkalisoli",0.0351503759398496
"s__Lysobacter arenosi",0
"s__Lysobacter maris",0.999526208897284
"s__Lysobacter sp. CECT 30171",0
"s__Lysobacter sp. CJ11",0.0062111801242236
"s__Lysobacter sp. H21R20",0
"s__Lysobacter sp. H21R4",0.0062111801242236
"s__Lysobacter sp. H23M41",0
"s__Lysobacter sp. H23M47",3.41859751888726
"s__Lysobacter sp. HDW10",141.323647883282
"s__Lysobacter sp. K5869",3.31513816187138
"s__Macrococcus bohemicus",0
"s__Macrococcus canis",0
"s__Macrococcus sp. IME1552",0
"s__Magnetospira sp. QH-2",0.00657894736842105
"s__Maioricimonas rarisocia",0.5
"s__Malaciobacter canalis",0
"s__Malaciobacter halophilus",0
"s__Malaciobacter marinus",0.00548444878684253
"s__Malaciobacter molluscorum",0
"s__Malaciobacter mytili",0.00460829493087558
"s__Malaciobacter pacificus",0.00548444878684253
"s__Mammaliicoccus fleurettii",0
"s__Mammaliicoccus lentus",0
"s__Mammaliicoccus sciuri",3.42530836590023
"s__Mammaliicoccus stepanovicii",0
"s__Mammaliicoccus vitulinus",0
"s__Mannheimia bovis",0
"s__Mannheimia ovis",0
"s__Mannheimia pernigra",0
"s__Mannheimia sp. USDA-ARS-USMARC-1261",8.5
"s__Mannheimia varigena",0
"s__Maribacter cobaltidurans",0
"s__Maribacter dokdonensis",0
"s__Maribacter hydrothermalis",0.0181818181818182
"s__Maribacter sp. 1_2014MBL_MicDiv",0
"s__Maribacter sp. HTCC2170",0.0428183532354213
"s__Maribacter sp. MJ134",0
"s__Maribellus comscasis",0
"s__Maricaulis maris",0.25
"s__Marichromatium purpuratum",0.0174868754892747
"s__Mariniflexile sp. TRM1-10",0
"s__Marinilactibacillus sp. 15R",4.3747162571441
"s__Marinithermus hydrothermalis",3.58026507374786
"s__Marinitoga piezophila",0
"s__Marinobacter adhaerens",0.00548444878684253
"s__Marinobacter fonticola",0.0174868754892747
"s__Marinobacter hydrocarbonoclasticus",0.0244798824822817
"s__Marinobacter psychrophilus",0
"s__Marinobacter salarius",0
"s__Marinobacter salinus",0.00548444878684253
"s__Marinobacter salsuginis",0.00739028850060951
"s__Marinobacter sp. BSs20148",0
"s__Marinobacter sp. CP1",0
"s__Marinobacter sp. es.042",0
"s__Marinobacter sp. JH2",0
"s__Marinobacter sp. LPB0319",0.0103554213676572
"s__Marinobacter sp. LV10R510-11A",0.25
"s__Marinobacter sp. NP-4(2019)",0.0597959050154084
"s__Marinobacterium aestuarii",0.0326482942756396
"s__Marinobacterium georgiense",0
"s__Marinobacterium sp. LSUCC0821",0.00574712643678161
"s__Marinomonas arctica",0.00739028850060951
"s__Marinomonas foliarum",0.019557238369604
"s__Marinomonas posidonica",0.0103554213676572
"s__Marinomonas sp. A3A",0
"s__Marinomonas sp. CT5",0.00548444878684253
"s__Marinomonas sp. FW-1",0
"s__Marinovum algicola",142.240492814546
"s__Marisediminicola antarctica",0.0227173913043478
"s__Marivivens sp. JLT3646",0.0128409602093813
"s__Martelella endophytica",1423.26157143167
"s__Martelella lutilitoris",0.00548444878684253
"s__Martelella mediterranea",2.30913612780284
"s__Martelella sp. AD-3",0
"s__Massilistercora timonensis",21680.0000000003
"s__Megamonas hypermegale",0.35921052631579
"s__Megasphaera elsdenii",1
"s__Megasphaera stantonii",1
"s__Megavirus chiliensis",0
"s__Meiothermus silvanus",678
"s__Melanoplus sanguinipes entomopoxvirus",0
"s__Melioribacter roseus",1.42857142857143
"s__Melissococcus plutonius",0
"s__Melittangium boletus",2.29903925385189
"s__Melon severe mosaic tospovirus",0
"s__Mesobacillus foraminis",0
"s__Mesobacillus jeotgali",0
"s__Mesoplasma chauliocola",0.00548444878684253
"s__Mesoplasma coleopterae",0
"s__Mesoplasma entomophilum",0
"s__Mesoplasma florum",0.00739028850060951
"s__Mesoplasma syrphidae",0.00739028850060951
"s__Mesoplasma tabanidae",0
"s__Mesotoga infera",0
"s__Metabacillus litoralis",0.0129416282642089
"s__Metabacillus sp. cB07",0.689937055199469
"s__Metabacillus sp. KUDC1714",0
"s__Metakosakonia sp. MRY16-398",0
"s__Metallosphaera cuprina",0.00460829493087558
"s__Metallosphaera tengchongensis",0
"s__Methanobacterium congolense",0
"s__Methanobacterium formicicum",0.0402914636876852
"s__Methanobacterium lacus",0
"s__Methanobacterium paludis",0
"s__Methanobacterium sp. MethCAN",0
"s__Methanobacterium subterraneum",0
"s__Methanobrevibacter arboriphilus",0
"s__Methanobrevibacter olleyae",0
"s__Methanobrevibacter ruminantium",0
"s__Methanobrevibacter smithii",89.6
"s__Methanobrevibacter sp. AbM4",0
"s__Methanobrevibacter sp. YE315",0
"s__Methanocella arvoryzae",0
"s__Methanocella conradii",0
"s__Methanocella paludicola",0
"s__Methanoculleus bourgensis",0.00173913043478261
"s__Methanoculleus marisnigri",0
"s__Methanofervidicoccus sp. A16",0.00374531835205993
"s__Methanofollis formosanus",0
"s__Methanofollis liminatans",0.0120709814980398
"s__Methanohalophilus mahii",0
"s__Methanohalophilus portucalensis",0
"s__Methanolacinia petrolearia",0.0062111801242236
"s__Methanoregula boonei",0
"s__Methanoregula formicica",0.00548444878684253
"s__Methanosaeta harundinacea",0.0273902885006095
"s__Methanosphaera sp. BMS",0
"s__Methanosphaera stadtmanae",0.00548444878684253
"s__Methanosphaerula palustris",0
"s__Methanospirillum hungatei",0
"s__Methanospirillum sp. J.3.6.1-F.2.7.3",0
"s__Methanothermobacter sp. KEPCO-1",0
"s__Methanothermobacter sp. THM-1",0
"s__Methanothermobacter thermautotrophicus",0
"s__Methanothermus fervidus",0
"s__Methanothrix thermoacetophila",0
"s__Methanotorris igneus",0
"s__Methylacidimicrobium sp. B4",0
"s__Methylacidiphilum kamchatkense",0
"s__Methylacidiphilum sp. IT5",0
"s__Methylacidiphilum sp. IT6",0
"s__Methylibium sp. Pch-M",63.3333333333333
"s__Methylibium sp. T29",0.0062111801242236
"s__Methylibium sp. T29-B",0.0167998680811301
"s__Methylobacillus flagellatus",0.163232394170025
"s__Methylobacterium aquaticum",0
"s__Methylobacterium brachiatum",3520
"s__Methylobacterium currus",639.568960446994
"s__Methylobacterium indicum",464
"s__Methylobacterium mesophilicum",830.56974249565
"s__Methylobacterium oryzae",0
"s__Methylobacterium phyllosphaerae",1.19744181728214
"s__Methylobacterium radiodurans",544.138492063492
"s__Methylobacterium sp. 17Sr1-1",7925.47182539662
"s__Methylobacterium sp. 4-46",14.8333333333333
"s__Methylobacterium sp. AMS5",8.25
"s__Methylobacterium sp. C1",23
"s__Methylobacterium sp. CLZ",0
"s__Methylobacterium sp. DM1",1140.44237615948
"s__Methylobacterium sp. NI91",0
"s__Methylobacterium sp. WL1",37
"s__Methylobacterium sp. XJLW",2.21973957888683
"s__Methylobacterium terrae",57
"s__Methyloceanibacter caenitepidi",0
"s__Methyloceanibacter sp. wino2",0.00912941893539212
"s__Methylococcus sp. EFPC2",3.26052868214232
"s__Methylococcus sp. Mc7",2.28232723081264
"s__Methylomicrobium sp. wino1",0
"s__Methylomonas denitrificans",0
"s__Methylomonas koyamae",0
"s__Methylomonas methanica",0.00739028850060951
"s__Methylomonas paludis",0
"s__Methylomonas sp. DH-1",0.0175554302848823
"s__Methylomonas sp. EFPC1",0
"s__Methylomonas sp. LL1",0.00173913043478261
"s__Methylomonas sp. LW13",0
"s__Methylophaga frappieri",0
"s__Methylophaga nitratireducenticrescens",0
"s__Methylorubrum extorquens",45
"s__Methylorubrum zatmanii",0
"s__Methylosinus trichosporium",0
"s__Methylotenera versatilis",11.5
"s__Methylotuvimicrobium alcaliphilum",0
"s__Methylotuvimicrobium buryatense",0
"s__Methylovorus glucosotrophus",0
"s__Methylovorus sp. MP688",3.4260833294494
"s__Methylovulum psychrotolerans",0
"s__Microbacterium amylolyticum",0.0555555555555556
"s__Microbacterium aurum",3922.5
"s__Microbacterium caowuchunii",1440.45515873014
"s__Microbacterium chengjingii",0.166666666666667
"s__Microbacterium chocolatum",0.364439680542437
"s__Microbacterium endophyticum",0
"s__Microbacterium fandaimingii",0.0310227783911994
"s__Microbacterium foliorum",231
"s__Microbacterium hominis",40
"s__Microbacterium hydrocarbonoxydans",1.48809523809524
"s__Microbacterium lemovicicum",472.470719854743
"s__Microbacterium lushaniae",2
"s__Microbacterium oleivorans",0.286836403033586
"s__Microbacterium oryzae",4.90947134807498
"s__Microbacterium oxydans",1055
"s__Microbacterium paludicola",0
"s__Microbacterium paraoxydans",22912
"s__Microbacterium phage BonaeVitae",0
"s__Microbacterium phage Paschalis",0
"s__Microbacterium phage Quhwah",0
"s__Microbacterium protaetiae",3.47993745964756
"s__Microbacterium pygmaeum",28
"s__Microbacterium schleiferi",3.68820427355241
"s__Microbacterium sediminis",0
"s__Microbacterium sp. 1.5R",0
"s__Microbacterium sp. 10M-3C3",0.145990913848057
"s__Microbacterium sp. 1S1",0
"s__Microbacterium sp. 4R-513",268.822872176653
"s__Microbacterium sp. A18JL200",6825.44404761889
"s__Microbacterium sp. A18JL241",2
"s__Microbacterium sp. BH-3-3-3",13.5412249603568
"s__Microbacterium sp. CBA3102",0.160325337744693
"s__Microbacterium sp. CGR1",0
"s__Microbacterium sp. JZ31",0.668834029279485
"s__Microbacterium sp. LKL04",3.42789120756163
"s__Microbacterium sp. No. 7",6.25
"s__Microbacterium sp. Nx66",3.94048721722473
"s__Microbacterium sp. NY27",0
"s__Microbacterium sp. PAMC 28756",0
"s__Microbacterium sp. PAMC21962",0
"s__Microbacterium sp. PAMC22086",3.45527384537371
"s__Microbacterium sp. PM5",61
"s__Microbacterium sp. RG1",0.628358720009624
"s__Microbacterium sp. Se5.02b",0
"s__Microbacterium sp. Se63.02b",0
"s__Microbacterium sp. SGAir0570",0
"s__Microbacterium sp. str. 'China'",0
"s__Microbacterium sp. TPU 3598",0.00854700854700855
"s__Microbacterium sp. WY121",0
"s__Microbacterium sp. XT11",0
"s__Microbacterium sp. Y-01",363.040837200741
"s__Microbacterium sp. YJN-G",0
"s__Microbacterium testaceum",9
"s__Microbacterium virus Appa",0
"s__Microbacterium virus Araxxi",0
"s__Microbacterium virus Arete",0
"s__Microbacterium virus Armstrong",0.0275378404992794
"s__Microbacterium virus Eden",0
"s__Microbacterium virus Goodman",0
"s__Microbacterium virus Hendrix",0
"s__Microbacterium virus ISF9",0
"s__Microbacterium virus Krampus",0
"s__Microbacterium virus McGalleon",0
"s__Microbacterium virus MementoMori",0
"s__Microbacterium virus Metamorphoo",0
"s__Microbacterium virus Neferthena",0
"s__Microbacterium virus Phedro",0
"s__Microbacterium virus Schubert",0
"s__Microbacterium virus Zeta1847",0
"s__Microbacterium wangchenii",0
"s__Microchaete diplosiphon",0.00739028850060951
"s__Micrococcus sp. 28",0
"s__Micrococcus sp. A1",0
"s__Micrococcus sp. A7",0
"s__Micrococcus sp. KBS0714",0.666666666666667
"s__Micrococcus sp. MG-2010-D12",0
"s__Micrococcus sp. V7",0
"s__Micromonospora auratinigra",0
"s__Micromonospora carbonacea",0.171671114778203
"s__Micromonospora chokoriensis",0
"s__Micromonospora craniellae",0.00739028850060951
"s__Micromonospora echinaurantiaca",0
"s__Micromonospora echinofusca",0.0248771639898842
"s__Micromonospora krabiensis",17
"s__Micromonospora maris",35
"s__Micromonospora rifamycinica",0
"s__Micromonospora sp. 28ISP2-46",0.0271972737866295
"s__Micromonospora sp. B006",0
"s__Micromonospora sp. L5",0
"s__Micromonospora terminaliae",0
"s__Micromonospora viridifaciens",0.0062111801242236
"s__Micromonospora zamorensis",311
"s__Microvirgula aerodenitrificans",11.5396825396825
"s__Miltoncostaea marina",0
"s__Mixta calida",0.249780276803338
"s__Mixta gaviniae",0.00739028850060951
"s__Mixta theicola",0
"s__Mobiluncus curtisii",5
"s__Moraxella bovis",0
"s__Moraxella bovoculi",0
"s__Moraxella catarrhalis",87
"s__Moraxella cuniculi",16.35
"s__Moraxella nonliquefaciens",1057
"s__Moraxella ovis",0
"s__Morganella morganii",4095
"s__Moumouvirus",0
"s__Mumia sp. ZJ1417",2
"s__Muribaculum gordoncarteri",0.35921052631579
"s__Muricauda lutaonensis",0
"s__Muricauda oceani",0.0354280647348118
"s__Muricauda ruestringensis",0.0622594404683656
"s__Muriicola soli",0
"s__Murine leukemia-related retroviruses",0
"s__Mus musculus mobilized endogenous polytropic provirus",0
"s__Mycetocola sp. JXN-3",4
"s__Mycoavidus sp. B2-EB",0
"s__Mycobacterium avium",222.755310539108
"s__Mycobacterium basiliense",0.0521536143781399
"s__Mycobacterium branderi",0
"s__Mycobacterium canettii",0.0278181079348214
"s__Mycobacterium colombiense",0.0361905753700155
"s__Mycobacterium conspicuum",1.66666666666667
"s__Mycobacterium cookii",0.0318701709828912
"s__Mycobacterium diernhoferi",0
"s__Mycobacterium dioxanotrophicus",3.47280728889825
"s__Mycobacterium doricum",0
"s__Mycobacterium florentinum",0
"s__Mycobacterium frederiksbergense",0
"s__Mycobacterium gallinarum",5.82115572170512
"s__Mycobacterium goodii",315
"s__Mycobacterium gordonae",21
"s__Mycobacterium grossiae",303.333333333333
"s__Mycobacterium heckeshornense",0.0157477450544921
"s__Mycobacterium heidelbergense",0.111706414889828
"s__Mycobacterium heraklionense",0
"s__Mycobacterium holsaticum",0.0274648846392789
"s__Mycobacterium intracellulare",0.30716849800184
"s__Mycobacterium koreense",5
"s__Mycobacterium kubicae",0.0982008491060211
"s__Mycobacterium lacus",0.0308928402062233
"s__Mycobacterium leprae",0.5
"s__Mycobacterium liflandii",0
"s__Mycobacterium malmoense",2.33331119660963
"s__Mycobacterium mantenii",2.2046783625731
"s__Mycobacterium marinum",4
"s__Mycobacterium marseillense",0
"s__Mycobacterium noviomagense",0
"s__Mycobacterium novum",0.0103554213676572
"s__Mycobacterium pallens",0
"s__Mycobacterium paragordonae",6
"s__Mycobacterium paraintracellulare",0.166666666666667
"s__Mycobacterium paraseoulense",0.0604869577940007
"s__Mycobacterium parmense",150.124396786298
"s__Mycobacterium phage 39HC",0
"s__Mycobacterium phage Adzzy",0
"s__Mycobacterium phage Amohnition",0
"s__Mycobacterium phage Antsirabe",0
"s__Mycobacterium phage Bipper",0
"s__Mycobacterium phage BirdsNest",0
"s__Mycobacterium phage Cindaradix",0
"s__Mycobacterium phage CRB2",0
"s__Mycobacterium phage Curiosium",0
"s__Mycobacterium phage Eponine",0
"s__Mycobacterium phage Estes",0
"s__Mycobacterium phage Findley",0
"s__Mycobacterium phage Flathead",0
"s__Mycobacterium phage Frankie",0
"s__Mycobacterium phage Gail",0
"s__Mycobacterium phage Georgie2",0
"s__Mycobacterium phage Henu3",0
"s__Mycobacterium phage HINdeR",0
"s__Mycobacterium phage Imvubu",0
"s__Mycobacterium phage Jolie1",0
"s__Mycobacterium phage Kimona",0
"s__Mycobacterium phage Krypton555",0
"s__Mycobacterium phage LastHope",0
"s__Mycobacterium phage Lemuria",0
"s__Mycobacterium phage Makemake",0
"s__Mycobacterium phage Malec",0
"s__Mycobacterium phage MooMoo",0
"s__Mycobacterium phage MOOREtheMARYer",0
"s__Mycobacterium phage MrMagoo",0
"s__Mycobacterium phage Mufasa",0
"s__Mycobacterium phage MyraDee",0
"s__Mycobacterium phage Myrna",0
"s__Mycobacterium Phage Niklas",0
"s__Mycobacterium phage Phabba",0
"s__Mycobacterium phage Phantastic",0
"s__Mycobacterium phage PP",0
"s__Mycobacterium phage Refuge",0
"s__Mycobacterium phage Saguaro",0
"s__Mycobacterium phage Serendipitous",0
"s__Mycobacterium phage Taheera",0
"s__Mycobacterium phage Taquito",0
"s__Mycobacterium phage Thonko",0
"s__Mycobacterium phage ThulaThula",0
"s__Mycobacterium phage Tonenili",0
"s__Mycobacterium phage Tourach",0
"s__Mycobacterium phage Weirdo19",0
"s__Mycobacterium phage WIVsmall",0
"s__Mycobacterium phage Yecey3",0
"s__Mycobacterium phage Yuna",0
"s__Mycobacterium phage Zerg",0
"s__Mycobacterium phage ZoeJ",0
"s__Mycobacterium pseudoshottsii",0
"s__Mycobacterium riyadhense",482
"s__Mycobacterium saskatchewanense",98.1716993961706
"s__Mycobacterium seoulense",2.26917421243996
"s__Mycobacterium shigaense",0.0172900803387273
"s__Mycobacterium shinjukuense",0.00900900900900901
"s__Mycobacterium shottsii",0.00548444878684253
"s__Mycobacterium simiae",21266
"s__Mycobacterium sp. DL440",0
"s__Mycobacterium sp. DL592",2.5
"s__Mycobacterium sp. ELW1",0.0172462465529936
"s__Mycobacterium sp. EPa45",0.0212321938413346
"s__Mycobacterium sp. JS623",2
"s__Mycobacterium sp. KMS",0.00548444878684253
"s__Mycobacterium sp. MOTT36Y",0
"s__Mycobacterium sp. MS1601",3.67588780298401
"s__Mycobacterium sp. PYR15",0
"s__Mycobacterium sp. QIA-37",0
"s__Mycobacterium sp. THAF192",0
"s__Mycobacterium sp. TY59",2.21380778150849
"s__Mycobacterium sp. WY10",0
"s__Mycobacterium sp. YC-RL4",3.73066204764045
"s__Mycobacterium spongiae",1
"s__Mycobacterium stomatepiae",153.026082433182
"s__Mycobacterium ulcerans",0
"s__Mycobacterium vicinigordonae",3.45728842101011
"s__Mycobacterium virus Barnyard",0
"s__Mycobacterium virus Bernal13",0
"s__Mycobacterium virus Bignuz",0
"s__Mycobacterium virus Brujita",0
"s__Mycobacterium virus Che12",0
"s__Mycobacterium virus Cooper",0
"s__Mycobacterium virus DrLupo",0
"s__Mycobacterium virus DS6A",0
"s__Mycobacterium virus Giles",0
"s__Mycobacterium virus Littlee",0
"s__Mycobacterium virus Mosmoris",0
"s__Mycobacterium virus Nigel",0
"s__Mycobacterium virus Pacc40",0
"s__Mycobacterium virus Phrann",0
"s__Mycobacterium virus Predator",0
"s__Mycobacterium virus Pukovnik",0
"s__Mycobacterium virus Rey",0
"s__Mycobacterium virus Stinger",0
"s__Mycobacterium xenopi",2
"s__Mycobacteroides chelonae",0.5
"s__Mycobacteroides salmoniphilum",0.0214942528735632
"s__Mycobacteroides saopaulense",0.0427151331064461
"s__Mycolicibacter minnesotensis",0.00548444878684253
"s__Mycolicibacterium alvei",0
"s__Mycolicibacterium chitae",0
"s__Mycolicibacterium chubuense",0.00900900900900901
"s__Mycolicibacterium fluoranthenivorans",0.00929633867276888
"s__Mycolicibacterium fortuitum",106.709913392684
"s__Mycolicibacterium hassiacum",0.0121283398875372
"s__Mycolicibacterium helvum",0.0202312487099908
"s__Mycolicibacterium insubricum",0
"s__Mycolicibacterium mageritense",54.4951672137323
"s__Mycolicibacterium monacense",0
"s__Mycolicibacterium moriokaense",0
"s__Mycolicibacterium nivoides",0.00548444878684253
"s__Mycolicibacterium poriferae",0
"s__Mycolicibacterium psychrotolerans",3.79859929206599
"s__Mycolicibacterium pulveris",0.0646376243783743
"s__Mycolicibacterium rhodesiae",0.0633989462860078
"s__Mycolicibacterium sarraceniae",3.43386800853843
"s__Mycolicibacterium septicum",0
"s__Mycolicibacterium sp. CBMA 213",0
"s__Mycolicibacterium sp. LJ126",0.00173913043478261
"s__Mycolicibacterium vaccae",0.0477590715920235
"s__Mycolicibacterium vanbaalenii",0
"s__Mycoplasma alkalescens",3.40115460204394
"s__Mycoplasma anseris",0
"s__Mycoplasma anserisalpingitidis",0
"s__Mycoplasma arthritidis",0
"s__Mycoplasma bovoculi",0
"s__Mycoplasma canadense",0
"s__Mycoplasma capricolum",0
"s__Mycoplasma cloacale",0
"s__Mycoplasma conjunctivae",0
"s__Mycoplasma crocodyli",0
"s__Mycoplasma dispar",0.00548444878684253
"s__Mycoplasma gallisepticum",0
"s__Mycoplasma genitalium",0
"s__Mycoplasma hominis",0
"s__Mycoplasma hyopneumoniae",0
"s__Mycoplasma hyorhinis",0
"s__Mycoplasma hyosynoviae",0
"s__Mycoplasma leachii",0
"s__Mycoplasma mycoides",186.717002265004
"s__Mycoplasma nasistruthionis",0
"s__Mycoplasma neurolyticum",0
"s__Mycoplasma orale",0
"s__Mycoplasma phocicerebrale",0
"s__Mycoplasma pneumoniae",0.00460829493087558
"s__Mycoplasma putrefaciens",0
"s__Mycoplasma sp. (ex Biomphalaria glabrata)",0
"s__Mycoplasma sp. Mirounga ES2806-NAS",0
"s__Mycoplasma sp. Ms02",0
"s__Mycoplasma sp. OR1901",0
"s__Mycoplasma sp. Pen4",0.00548444878684253
"s__Mycoplasma sp. Phocoena C-264-GEN",0
"s__Mycoplasma sp. Zaradi2",0
"s__Mycoplasma struthionis",0
"s__Mycoplasma suis",0.00548444878684253
"s__Mycoplasma tullyi",0
"s__Mycoplasma yeatsii",0
"s__Mycoplasmopsis anatis",0
"s__Mycoplasmopsis arginini",0
"s__Mycoplasmopsis bovigenitalium",0
"s__Mycoplasmopsis bovirhinis",0
"s__Mycoplasmopsis californica",0
"s__Mycoplasmopsis canis",0
"s__Mycoplasmopsis citelli",0
"s__Mycoplasmopsis columbina",0
"s__Mycoplasmopsis columbinasalis",0
"s__Mycoplasmopsis columboralis",0
"s__Mycoplasmopsis cynos",0
"s__Mycoplasmopsis gallinacea",0
"s__Mycoplasmopsis gallopavonis",0
"s__Mycoplasmopsis glycophila",0
"s__Mycoplasmopsis maculosa",0
"s__Mycoplasmopsis phocirhinis",0
"s__Mycoplasmopsis pullorum",0
"s__Mycoplasmopsis pulmonis",0
"s__Myoviridae sp.",0
"s__Myroides fluvii",0
"s__Myroides odoratimimus",0
"s__Myroides odoratus",1.55833333333333
"s__Myroides phaeus",0.00796894803548796
"s__Myroides sp. A21",0
"s__Myroides sp. ZB35",0
"s__Myxococcus sp. SCHIC003",0.0244798824822817
"s__Myxococcus stipitatus",0.0116389222729004
"s__Nakamurella sp. s14-144",126.5
"s__Natrarchaeobaculum aegyptiacum",0
"s__Natrarchaeobaculum sulfurireducens",0.00548444878684253
"s__Natrinema pallidum",0
"s__Natrinema pellirubrum",0
"s__Natrinema sp. J7-2",0
"s__Natrinema sp. YPL30",0
"s__Natrinema versiforme",0.0485394621119959
"s__Natronobacterium gregoryi",0
"s__Natronococcus occultus",0.00548444878684253
"s__Natronoglycomyces albus",0
"s__Natronomonas moolapensis",0
"s__Natronomonas pharaonis",0.00548444878684253
"s__Natronomonas salina",0.0120709814980398
"s__Natronorubrum aibiense",0.00574712643678161
"s__Naumovozyma castellii",0
"s__Nautilia profundicola",0
"s__Nautilia sp. PV-1",0
"s__Ndongobacter massiliensis",87.4000000000001
"s__Neisseria animalis",0
"s__Neisseria animaloris",0
"s__Neisseria bacilliformis",0
"s__Neisseria canis",0.00739028850060951
"s__Neisseria cinerea",0.0454545454545455
"s__Neisseria dentiae",0
"s__Neisseria musculi",0
"s__Neisseria polysaccharea",0
"s__Neisseria shayeganii",0
"s__Neisseria sicca",1
"s__Neisseria sp. 10022",0
"s__Neisseria sp. oral taxon 014",260.341270780523
"s__Neisseria sp. ZJ785",0.0062111801242236
"s__Neisseria zoodegmatis",0
"s__Neoasaia chiangmaiensis",0
"s__Neobacillus cucumis",0
"s__Neobacillus mesonae",0
"s__Neobacillus thermocopriae",15.743091316047
"s__Neochlamydia sp. S13",880.5
"s__Neokomagataea tanensis",0
"s__Neorhizobium galegae",122.544985223965
"s__Neorickettsia helminthoeca",0
"s__Neospora caninum",0
"s__Neptunomonas concharum",0
"s__Neptunomonas japonica",0
"s__Niabella soli",5996
"s__Nibribacter ruber",0
"s__Nibricoccus aquaticus",2.5
"s__Nissabacter sp. SGAir0207",0
"s__Nitratifractor salsuginis",0
"s__Nitratireductor sp. OM-1",0
"s__Nitratiruptor sp. SB155-2",0
"s__Nitratiruptor sp. YY09-18",0
"s__Nitrincola sp. KXZD1103",0.00548444878684253
"s__Nitrobacter hamburgensis",1.06019199426305
"s__Nitrobacter winogradskyi",0
"s__Nitrosococcus halophilus",0.0062111801242236
"s__Nitrosococcus oceani",0
"s__Nitrosococcus wardiae",0
"s__Nitrosococcus watsonii",1610.87506630423
"s__Nitrosophilus labii",0
"s__Nitrosopumilus adriaticus",0
"s__Nitrosopumilus cobalaminigenes",0.00173913043478261
"s__Nitrosopumilus oxyclinae",0
"s__Nitrosopumilus piranensis",0
"s__Nitrosopumilus sp. K4",0.0103554213676572
"s__Nitrosopumilus ureiphilus",0
"s__Nitrosospira briensis",0
"s__Nitrosospira lacus",3.49672785002009
"s__Nitrosospira multiformis",0
"s__Nitrosospira sp. NRS527",0
"s__Nocardia asteroides",0
